time,flow,acc_precip,mean_pressure,mean_radiation,mean_relative_hum,mean_temp,temp_grass,temp_soil_10,temp_soil_30
2023-11-19 02:00:00,,0.1,1007.6,0.0,93.3,4.6,4.4,5.9,7.2
2023-11-19 03:00:00,3275.7667457627126,0.0,1006.1,0.0,91.0,4.7,4.4,5.9,7.2
2023-11-19 04:00:00,3274.572067796611,0.0,1004.6,0.0,92.5,4.9,4.6,5.9,7.1
2023-11-19 05:00:00,3273.3773898305094,0.6,1003.6,0.0,93.3,4.9,4.8,5.9,7.2
2023-11-19 06:00:00,3272.182711864408,1.4,1002.6,0.0,96.8,4.6,4.5,6.0,7.2
2023-11-19 07:00:00,3551.0025,0.8,1001.8,0.0,97.5,4.6,4.6,6.0,7.1
2023-11-19 08:00:00,4625.118666666665,2.3,1001.5,4.0,98.0,4.8,4.8,6.0,7.1
2023-11-19 09:00:00,4159.249166666667,0.8,1001.1,14.0,98.0,5.0,5.1,6.0,7.2
2023-11-19 10:00:00,3448.3811666666675,0.8,1001.0,19.0,98.3,5.2,5.3,6.0,7.1
2023-11-19 11:00:00,3481.578833333332,0.5,1000.7,24.0,99.0,5.1,5.3,6.1,7.1
2023-11-19 12:00:00,3309.6220000000003,0.6,1000.5,29.0,99.0,5.3,5.5,6.1,7.2
2023-11-19 13:00:00,3199.638166666667,0.4,1000.3,43.0,99.0,5.6,5.9,6.1,7.1
2023-11-19 14:00:00,2821.756166666667,0.4,1000.2,17.0,99.0,5.7,5.9,6.2,7.1
2023-11-19 15:00:00,3239.646386554622,1.2,1000.3,10.0,99.0,5.9,6.0,6.2,7.1
2023-11-19 16:00:00,3229.259083333335,0.0,1000.5,1.0,99.0,5.7,5.8,6.2,7.1
2023-11-19 17:00:00,2781.313166666666,0.2,1000.8,0.0,99.0,5.8,5.9,6.2,7.2
2023-11-19 18:00:00,2538.69475,0.1,1001.1,0.0,99.3,6.1,6.1,6.3,7.2
2023-11-19 19:00:00,2357.6379166666657,0.2,1001.5,0.0,99.5,6.1,6.2,6.3,7.2
2023-11-19 20:00:00,2340.469083333333,0.0,1001.8,0.0,100.0,6.1,6.1,6.3,7.2
2023-11-19 21:00:00,2462.4414754098366,0.4,1002.2,0.0,100.0,5.9,6.0,6.4,7.2
2023-11-19 22:00:00,2602.837000000001,0.1,1002.6,0.0,100.0,5.9,6.0,6.4,7.2
2023-11-19 23:00:00,1317.65,0.5,1002.7,0.0,99.8,5.9,6.0,6.4,7.2
2023-11-20 00:00:00,1463.9482566585957,0.0,1003.0,0.0,100.0,5.9,6.0,6.5,7.2
2023-11-20 01:00:00,1610.2465133171913,0.1,1003.3,0.0,100.0,5.9,6.0,6.5,7.2
2023-11-20 02:00:00,1756.5447699757867,0.0,1003.7,0.0,100.0,5.9,6.0,6.5,7.2
2023-11-20 03:00:00,1902.8430266343823,0.0,1003.9,0.0,100.0,5.8,5.9,6.5,7.3
2023-11-20 04:00:00,2049.141283292978,0.0,1004.1,0.0,100.0,5.8,5.9,6.5,7.3
2023-11-20 05:00:00,2195.4395399515734,0.2,1004.3,0.0,100.0,5.8,5.9,6.6,7.2
2023-11-20 06:00:00,2341.737796610169,0.1,1004.5,0.0,100.0,5.9,6.0,6.6,7.2
2023-11-20 07:00:00,2585.077,0.1,1005.1,0.0,100.0,5.9,6.1,6.6,7.3
2023-11-20 08:00:00,2367.6548333333326,0.0,1005.7,6.0,100.0,5.9,6.1,6.6,7.3
2023-11-20 09:00:00,2411.659333333335,0.0,1006.2,19.0,100.0,5.8,6.1,6.7,7.3
2023-11-20 10:00:00,2783.406833333333,0.1,1006.6,32.0,100.0,5.7,6.1,6.6,7.3
2023-11-20 11:00:00,2759.006166666667,0.1,1006.9,34.0,100.0,5.6,6.1,6.7,7.3
2023-11-20 12:00:00,2756.402,0.1,1007.0,42.0,100.0,5.5,6.0,6.7,7.3
2023-11-20 13:00:00,2887.5681666666665,0.1,1007.1,44.0,99.2,5.5,6.1,6.7,7.3
2023-11-20 14:00:00,2698.6221666666656,0.0,1007.4,23.0,99.0,5.5,5.9,6.8,7.3
2023-11-20 15:00:00,2603.810084033613,0.0,1007.9,7.0,99.0,5.5,5.7,6.8,7.4
2023-11-20 16:00:00,2449.620083333333,0.1,1008.5,0.0,99.0,5.5,5.6,6.8,7.4
2023-11-20 17:00:00,2495.388166666666,0.2,1009.1,0.0,99.0,5.4,5.5,6.8,7.3
2023-11-20 18:00:00,2594.9983333333325,0.1,1009.8,0.0,99.0,5.3,5.4,6.8,7.4
2023-11-20 19:00:00,2383.6984166666666,0.0,1010.6,0.0,99.0,5.4,5.4,6.8,7.4
2023-11-20 20:00:00,2399.226000000001,0.0,1011.1,0.0,99.0,5.3,5.4,6.8,7.4
2023-11-20 21:00:00,2358.838852459016,0.0,1011.8,0.0,98.0,5.2,5.2,6.9,7.4
2023-11-20 22:00:00,2198.6573333333336,0.0,1012.5,0.0,97.0,5.1,5.0,6.9,7.4
2023-11-20 23:00:00,1582.62,0.0,1013.2,0.0,96.0,5.0,4.9,6.8,7.4
2023-11-21 00:00:00,1605.6651896690878,0.0,1013.7,0.0,96.3,4.6,3.9,6.9,7.4
2023-11-21 01:00:00,1628.710379338176,0.0,1014.3,0.0,97.7,4.2,3.3,6.9,7.5
2023-11-21 02:00:00,1651.7555690072638,0.0,1015.0,0.0,96.8,4.6,4.1,6.9,7.5
2023-11-21 03:00:00,,0.0,1015.6,0.0,93.7,4.7,4.4,6.9,7.5
2023-11-21 04:00:00,,0.2,1016.3,0.0,93.7,4.7,4.4,6.8,7.5
2023-11-21 05:00:00,,1.0,1017.2,0.0,97.0,4.4,4.4,6.8,7.5
2023-11-21 06:00:00,,0.6,1018.1,0.0,97.2,4.2,4.1,6.8,7.5
2023-11-21 07:00:00,,0.1,1018.7,0.0,97.7,3.8,3.9,6.8,7.5
2023-11-21 08:00:00,,0.0,1019.7,7.0,97.5,3.6,3.5,6.8,7.5
2023-11-21 09:00:00,,0.0,1020.6,30.0,97.3,3.9,4.1,6.8,7.5
2023-11-21 10:00:00,,0.0,1021.4,55.0,94.7,4.0,3.5888888888888886,6.8,7.5
2023-11-21 11:00:00,,0.0,1022.0,50.0,94.1,4.3,3.0777777777777775,6.8,7.5
2023-11-21 12:00:00,,0.1,1022.3,78.0,91.7,4.8,2.5666666666666664,6.8,7.5
2023-11-21 13:00:00,,0.1,1022.9,71.0,87.0,5.0,,,
2023-11-21 14:00:00,,0.1,1023.5,102.0,86.0,4.8,,,
2023-11-21 15:00:00,,0.0,1024.4,33.0,88.7,4.3,1.0333333333333332,6.8,7.5
2023-11-21 16:00:00,,0.0,1025.2,1.0,90.4,3.5,0.5222222222222221,6.8,7.5
2023-11-21 17:00:00,,0.0,1026.2,0.0,91.9,3.0,0.011111111111111072,6.8,7.5
2023-11-21 18:00:00,,0.0,1027.4,0.0,97.0,0.2,-0.5,6.8,7.5
2023-11-21 19:00:00,,0.0,1027.6,0.0,97.8,-0.7,-1.4,6.7,7.5
2023-11-21 20:00:00,,0.0,1028.3,0.0,98.0,-1.7,-2.1,6.7,7.5
2023-11-21 21:00:00,,0.0,1028.7,0.0,98.0,-2.4,-3.3,6.6,7.5
2023-11-21 22:00:00,,0.0,1029.2,0.0,98.0,-3.0,-3.9,6.6,7.5
2023-11-21 23:00:00,,0.0,1029.3,0.0,98.0,-3.5,-4.5,6.5,7.5
2023-11-22 00:00:00,,0.0,1029.5,0.0,97.8,-4.1,-5.0,6.4,7.4
2023-11-22 01:00:00,,0.0,1029.5,0.0,97.5,-4.4,-5.5,6.3,7.4
2023-11-22 02:00:00,,0.0,1029.4,0.0,97.0,-4.5,-5.3,6.2,7.4
2023-11-22 03:00:00,,0.0,1029.1,0.0,97.0,-4.2,-4.4,6.1,7.4
2023-11-22 04:00:00,,0.0,1029.0,0.0,97.2,-4.1,-4.3,6.0,7.4
2023-11-22 05:00:00,,0.0,1028.6,0.0,97.7,-3.7,-3.9,5.9,7.3
2023-11-22 06:00:00,,0.0,1028.0,0.0,98.0,-2.4,-3.3,5.8,7.3
2023-11-22 07:00:00,,0.0,1028.0,1.0,98.7,-1.3,-2.8,5.7,7.3
2023-11-22 08:00:00,,0.0,1027.4,6.0,97.8,0.5,-0.6,5.6,7.2
2023-11-22 09:00:00,,0.3,1027.2,24.0,92.5,1.3,0.2,5.6,7.2
2023-11-22 10:00:00,,0.0,1025.9,30.0,81.7,2.3,0.8,5.5,7.2
2023-11-22 11:00:00,,0.0,1023.9,42.0,83.3,3.3,2.2,5.5,7.1
2023-11-22 12:00:00,,0.0,1022.8,43.0,84.0,3.9,3.2,5.5,7.1
2023-11-22 13:00:00,,0.0,1021.8,30.0,84.8,4.1,3.7,5.4,7.1
2023-11-22 14:00:00,2481.3823970944313,0.2,1020.7,25.0,85.7,4.1,3.7,5.4,7.1
2023-11-22 15:00:00,2504.427586763519,0.0,1019.2,13.0,86.5,4.0,3.5,5.4,7.0
2023-11-22 16:00:00,2527.472776432607,0.0,1017.6,1.0,87.7,3.9,3.5,5.5,7.0
2023-11-22 17:00:00,2550.517966101695,0.0,1016.3,0.0,90.8,3.9,3.6,5.5,6.9
2023-11-22 18:00:00,2180.483833333333,0.0,1014.7,0.0,92.5,3.9,3.7,5.5,6.9
2023-11-22 19:00:00,2333.3783333333345,0.2,1013.2,0.0,95.2,4.2,4.1,5.5,6.9
2023-11-22 20:00:00,2700.580500000001,0.3,1011.5,0.0,96.0,5.4,5.2,5.5,6.9
2023-11-22 21:00:00,2841.390833333334,0.8,1010.1,1.0,96.8,6.4,6.2,5.5,6.9
2023-11-22 22:00:00,2911.237166666666,0.8,1008.8,1.0,98.5,7.4,7.2,5.6,6.9
2023-11-22 23:00:00,2761.98,0.7,1008.0,1.0,99.0,9.6,9.3,5.6,6.9
2023-11-23 00:00:00,2744.552118644068,0.6,1007.5,1.0,98.0,10.0,9.8,5.7,6.9
2023-11-23 01:00:00,2727.1242372881356,0.5,1007.0,1.0,98.0,10.1,9.8,5.8,6.9
2023-11-23 02:00:00,2709.6963559322035,0.3,1006.3,0.0,96.8,10.2,9.8,5.9,6.9
2023-11-23 03:00:00,,0.0,1005.4,1.0,93.3,10.5,9.9,6.0,6.9
2023-11-23 04:00:00,2674.8405932203386,0.0,1004.5,1.0,89.0,11.0,10.1,6.1,6.9
2023-11-23 05:00:00,2657.4127118644064,0.0,1003.7,0.0,88.0,11.1,10.2,6.1,6.9
2023-11-23 06:00:00,2639.9848305084743,0.0,1002.7,0.0,90.0,10.9,10.2,6.2,6.9
2023-11-23 07:00:00,2622.556949152542,0.1,1001.9,1.0,91.8,10.6,10.0,6.3,6.9
2023-11-23 08:00:00,3526.038666666667,2.7,1001.4,7.0,92.7,10.2,9.7,6.4,6.9
2023-11-23 09:00:00,4178.676000000002,0.4,1001.2,32.0,93.8,9.0,8.8,6.5,7.0
2023-11-23 10:00:00,4639.640499999999,1.8,1000.9,31.0,92.8,9.1,8.8,6.6,7.0
2023-11-23 11:00:00,3828.626166666666,0.4,999.8,71.0,90.7,9.3,8.9,6.6,7.0
2023-11-23 12:00:00,4061.745499999999,0.8,999.0,89.0,92.2,9.2,9.2,6.7,7.0
2023-11-23 13:00:00,3595.935499999999,0.0,998.2,74.0,82.7,9.5,8.8,6.7,7.0
2023-11-23 14:00:00,3015.134666666667,0.1,997.9,44.0,75.0,8.8,7.6,6.8,7.1
2023-11-23 15:00:00,2401.938907563026,0.0,997.8,15.0,74.5,7.8,6.3,6.8,7.1
2023-11-23 16:00:00,2364.7277500000014,0.0,997.6,1.0,71.8,7.5,6.1,6.9,7.1
2023-11-23 17:00:00,2634.735,0.0,997.5,0.0,75.8,6.9,5.6,6.9,7.2
2023-11-23 18:00:00,2736.4551666666653,0.1,997.3,0.0,76.7,6.0,4.8,6.9,7.2
2023-11-23 19:00:00,3187.153166666665,0.0,997.1,0.0,75.0,5.3,3.8,6.9,7.2
2023-11-23 20:00:00,2894.2696666666648,0.1,997.8,0.0,75.8,5.0,3.5,6.8,7.2
2023-11-23 21:00:00,2996.839016393442,0.0,998.2,0.0,76.5,4.6,3.1,6.8,7.2
2023-11-23 22:00:00,3249.255166666667,0.0,998.1,0.0,68.3,4.9,3.2,6.7,7.2
2023-11-23 23:00:00,2462.38,0.1,998.4,0.0,74.2,4.1,2.7,6.7,7.2
2023-11-24 00:00:00,2502.8797336561743,0.0,998.3,0.0,77.5,3.4,2.1,6.6,7.3
2023-11-24 01:00:00,2543.379467312349,0.0,998.3,0.0,76.5,3.1,1.8,6.6,7.3
2023-11-24 02:00:00,2583.879200968523,0.0,998.6,0.0,76.2,3.0,1.6,6.5,7.3
2023-11-24 03:00:00,2624.378934624697,0.0,998.6,0.0,80.3,2.5,1.2,6.5,7.3
2023-11-24 04:00:00,2664.8786682808714,0.0,998.6,0.0,84.8,2.2,0.9,6.4,7.3
2023-11-24 05:00:00,2705.378401937046,0.3,998.3,0.0,87.2,2.2,1.2,6.4,7.2
2023-11-24 06:00:00,2745.87813559322,0.4,997.8,0.0,92.5,1.7,1.2,6.3,7.3
2023-11-24 07:00:00,3138.0135,0.7,997.1,0.0,93.0,1.8,1.4,6.3,7.2
2023-11-24 08:00:00,3607.0881666666655,0.5,996.1,10.0,92.8,1.7,1.2,6.2,7.2
2023-11-24 09:00:00,3017.2585000000004,0.0,994.8,93.0,86.7,2.3,1.4,6.2,7.2
2023-11-24 10:00:00,2787.695,0.0,994.3,203.0,80.8,3.6,3.6,6.1,7.2
2023-11-24 11:00:00,2441.4569999999994,0.0,993.5,174.0,76.7,4.3,4.3,6.1,7.2
2023-11-24 12:00:00,2515.736333333333,0.0,992.9,222.0,73.2,5.0,5.4,6.1,7.2
2023-11-24 13:00:00,1863.771166666666,0.0,992.5,48.0,76.5,4.5,4.0,6.1,7.1
2023-11-24 14:00:00,2772.648,0.0,993.2,37.0,77.8,3.6,2.9,6.1,7.1
2023-11-24 15:00:00,2700.493949579832,0.0,994.7,21.0,79.7,2.9,1.6,6.1,7.1
2023-11-24 16:00:00,2796.0474166666672,0.0,996.6,1.0,70.2,2.9,1.1,6.1,7.1
2023-11-24 17:00:00,2805.5800833333337,0.0,998.5,0.0,67.5,2.5,0.8,6.1,7.1
2023-11-24 18:00:00,2652.8573333333334,0.0,1000.3,0.0,70.8,2.2,0.6,6.0,7.1
2023-11-24 19:00:00,2672.2876666666666,0.0,1001.4,0.0,73.3,1.7,0.1,6.0,7.1
2023-11-24 20:00:00,2436.780083333333,0.0,1002.2,0.0,72.5,1.6,0.0,6.0,7.1
2023-11-24 21:00:00,2001.0765573770493,0.0,1002.7,0.0,76.2,1.0,-0.9,5.9,7.1
2023-11-24 22:00:00,2222.691500000001,0.0,1003.5,0.0,89.8,-1.4,-2.2,5.9,7.0
2023-11-24 23:00:00,4376.29,0.0,1003.3,0.0,85.7,-0.6,-2.9,5.8,7.0
2023-11-25 00:00:00,4148.140968523002,0.0,1002.7,0.0,92.8,-1.7,-3.3,5.8,7.0
2023-11-25 01:00:00,3919.9919370460048,0.0,1002.0,0.0,92.7,-1.7,-3.1,5.7,7.0
2023-11-25 02:00:00,3691.8429055690067,0.0,1001.3,0.0,84.7,-0.4,-2.1,5.6,7.0
2023-11-25 03:00:00,3463.6938740920095,0.0,1001.2,0.0,89.3,1.2,-0.6,5.6,7.0
2023-11-25 04:00:00,3235.5448426150115,0.0,1001.4,0.0,95.0,1.0,-0.3,5.5,6.9
2023-11-25 05:00:00,3007.395811138014,0.0,1001.8,0.0,95.5,0.3,-2.1,5.5,6.9
2023-11-25 06:00:00,2779.2467796610163,0.0,1002.6,0.0,92.5,-0.2,-3.2,5.4,6.9
2023-11-25 07:00:00,3052.5083333333337,0.0,1003.5,0.0,95.2,-1.5,-4.3,5.4,6.9
2023-11-25 08:00:00,2541.032,0.0,1004.4,10.0,81.5,0.7,-2.6,5.3,6.8
2023-11-25 09:00:00,2411.0520000000006,0.0,1005.3,40.0,74.8,2.0,-0.2,5.3,6.8
2023-11-25 10:00:00,2569.6553333333336,0.0,1006.2,104.0,73.3,2.9,1.2,5.2,6.8
2023-11-25 11:00:00,2240.629833333333,0.0,1006.8,246.0,70.0,3.7,3.4,5.2,6.8
2023-11-25 12:00:00,1656.6738333333328,0.0,1007.4,205.0,72.0,3.5,3.7,5.1,6.7
2023-11-25 13:00:00,2067.8016666666667,0.0,1008.0,209.0,72.8,3.3,2.4,5.1,6.7
2023-11-25 14:00:00,1978.611833333333,0.0,1008.3,101.0,70.8,3.3,2.6,5.1,6.7
2023-11-25 15:00:00,778.09,0.0,1008.8,20.0,73.2,2.3,1.0,5.1,6.6
2023-11-25 16:00:00,809.0842937853108,0.0,1009.3,1.0,81.5,1.0,-0.4,5.1,6.6
2023-11-25 17:00:00,840.0785875706215,0.0,1009.8,0.0,84.0,1.7,0.8,5.1,6.6
2023-11-25 18:00:00,871.0728813559323,0.0,1010.3,0.0,89.8,0.6,-0.5,5.1,6.6
2023-11-25 19:00:00,,0.0,1010.9,0.0,87.8,0.1,-1.3,5.1,6.6
2023-11-25 20:00:00,,0.0,1011.3,0.0,85.0,-0.4,-1.9,5.1,6.5
2023-11-25 21:00:00,,0.0,1011.7,0.0,85.5,-1.4,-2.8,5.1,6.5
2023-11-25 22:00:00,,0.0,1012.0,0.0,84.5,-1.7,-3.8,5.0,6.5
2023-11-25 23:00:00,,0.0,1012.2,0.0,90.3,-3.1,-5.2,5.0,6.5
2023-11-26 00:00:00,,0.0,1012.1,0.0,93.2,-3.9,-6.4,5.0,6.5
2023-11-26 01:00:00,,0.0,1012.2,0.0,93.7,-4.3,-7.2,4.9,6.5
2023-11-26 02:00:00,,0.0,1012.5,0.0,94.3,-4.7,-7.6,4.8,6.4
2023-11-26 03:00:00,1150.0215254237291,0.0,1012.5,0.0,95.2,-5.6,-7.9,4.7,6.4
2023-11-26 04:00:00,1181.0158192090398,0.0,1012.3,0.0,95.7,-6.1,-7.8,4.6,6.4
2023-11-26 05:00:00,1212.0101129943505,0.0,1012.4,0.0,95.7,-5.6,-7.2,4.6,6.4
2023-11-26 06:00:00,1243.0044067796614,0.0,1012.4,0.0,95.2,-5.6,-7.6,4.5,6.3
2023-11-26 07:00:00,1278.047,0.0,1012.4,0.0,95.0,-6.0,-7.1,4.4,6.3
2023-11-26 08:00:00,1354.6701666666672,0.0,1012.4,11.0,95.2,-6.9,-7.9,4.3,6.3
2023-11-26 09:00:00,1460.1160000000004,0.0,1012.3,51.0,95.8,-4.6,-4.5,4.2,6.2
2023-11-26 10:00:00,1911.5349999999987,0.0,1012.0,60.0,90.3,-2.0,-1.6,4.1,6.2
2023-11-26 11:00:00,1505.7428333333337,0.0,1011.7,58.0,84.7,-0.5,-0.4,4.1,6.2
2023-11-26 12:00:00,1918.9675,0.0,1011.6,44.0,82.8,0.0,-0.1,4.0,6.1
2023-11-26 13:00:00,1747.1609999999996,0.0,1011.2,31.0,81.7,0.1,0.2,4.0,6.1
2023-11-26 14:00:00,1760.72,0.0,1010.7,19.0,84.5,0.2,0.4,4.0,6.1
2023-11-26 15:00:00,1749.1403177966101,0.1,1010.8,5.0,89.5,-0.1,0.1,4.0,6.0
2023-11-26 16:00:00,1737.5606355932205,0.0,1010.5,0.0,86.7,0.0,-0.1,4.0,6.0
2023-11-26 17:00:00,1725.9809533898306,0.0,1010.4,0.0,81.5,0.2,-0.2,4.0,6.0
2023-11-26 18:00:00,,0.0,1010.6,0.0,80.7,0.3,-0.1,4.0,6.0
2023-11-26 19:00:00,,0.0,1010.4,0.0,84.7,0.3,0.1,4.0,5.9
2023-11-26 20:00:00,,0.0,1010.2,0.0,90.2,0.2,0.1,4.0,5.9
2023-11-26 21:00:00,,0.0,1009.9,0.0,88.2,0.7,0.4,4.0,5.9
2023-11-26 22:00:00,,0.0,1009.7,0.0,83.5,1.0,0.6,4.0,5.9
2023-11-26 23:00:00,,0.0,1009.6,0.0,82.3,1.2,0.7,4.0,5.8
2023-11-27 00:00:00,,0.0,1009.6,0.0,82.5,1.3,0.8,4.0,5.8
2023-11-27 01:00:00,,0.0,1009.2,0.0,85.8,1.2,0.7,4.0,5.8
2023-11-27 02:00:00,,0.0,1009.0,0.0,89.7,1.4,1.0,4.1,5.8
2023-11-27 03:00:00,,0.0,1009.0,0.0,91.2,1.3,1.0,4.1,5.8
2023-11-27 04:00:00,,0.0,1008.9,0.0,93.8,1.1,0.9,4.1,5.8
2023-11-27 05:00:00,,0.1,1008.8,0.0,95.3,1.3,1.1,4.1,5.8
2023-11-27 06:00:00,,0.0,1008.6,0.0,96.0,1.3,1.2,4.1,5.8
2023-11-27 07:00:00,,0.0,1008.6,0.0,90.3,1.5,1.2,4.2,5.7
2023-11-27 08:00:00,,0.0,1008.8,6.0,78.2,1.9,1.3,4.2,5.7
2023-11-27 09:00:00,,0.0,1009.0,32.0,78.3,1.6,1.2,4.2,5.7
2023-11-27 10:00:00,,0.0,1009.2,67.0,77.8,1.3,1.3,4.2,5.7
2023-11-27 11:00:00,,0.0,1009.0,60.0,77.2,0.9,1.0,4.2,5.7
2023-11-27 12:00:00,,0.0,1008.5,82.1,76.8,0.1,0.85,4.2,5.7
2023-11-27 13:00:00,,0.0,1008.3,52.0,81.8,0.4,0.7,4.2,5.7
2023-11-27 14:00:00,,0.0,1008.0,39.0,88.0,-0.5,0.0,4.3,5.7
2023-11-27 15:00:00,,0.0,1007.9,9.0,91.2,-0.6,-0.3,4.3,5.7
2023-11-27 16:00:00,,0.0,1007.7,0.0,87.5,-0.6,-0.4,4.3,5.7
2023-11-27 17:00:00,,0.0,1007.6,0.0,81.8,-0.3,-0.4,4.3,5.7
2023-11-27 18:00:00,,0.0,1007.3,0.0,80.0,-0.2,-0.4,4.3,5.7
2023-11-27 19:00:00,,0.0,1007.2,0.0,79.5,0.0,-0.3,4.3,5.7
2023-11-27 20:00:00,,0.0,1007.3,0.0,78.0,-0.1,-0.4,4.3,5.7
2023-11-27 21:00:00,,0.1,1007.1,0.0,85.2,-0.6,-0.6,4.3,5.7
2023-11-27 22:00:00,,0.7,1007.0,0.0,98.2,-1.5,-0.8,4.3,5.7
2023-11-27 23:00:00,,0.0,1007.0,0.0,94.2,-1.8,-1.1,4.3,5.7
2023-11-28 00:00:00,,0.0,1007.1,0.0,85.2,-1.9,-1.6,4.3,5.7
2023-11-28 01:00:00,,0.0,1007.5,0.0,78.8,-2.5,-2.4,4.3,5.7
2023-11-28 02:00:00,,0.0,1007.8,0.0,75.3,-3.4,-3.7,4.3,5.7
2023-11-28 03:00:00,1332.2717584745765,0.0,1007.9,0.0,76.8,-4.3,-4.7,4.2,5.7
2023-11-28 04:00:00,1320.6920762711866,0.0,1007.9,0.0,74.2,-4.4,-5.0,4.2,5.7
2023-11-28 05:00:00,1309.1123940677967,0.0,1007.8,0.0,77.2,-4.9,-5.4,4.2,5.6
2023-11-28 06:00:00,1297.532711864407,0.0,1007.5,0.0,84.3,-6.1,-6.5,4.2,5.7
2023-11-28 07:00:00,1431.5863333333332,0.0,1007.5,0.0,80.5,-5.1,-6.4,4.2,5.6
2023-11-28 08:00:00,1747.4495,0.0,1007.5,9.0,80.7,-5.5,-6.0,4.1,5.6
2023-11-28 09:00:00,1919.416666666667,0.0,1007.7,113.0,80.5,-5.7,-6.7,4.1,5.6
2023-11-28 10:00:00,1449.5310000000002,0.0,1007.9,214.0,72.8,-4.0,-3.4,4.1,5.6
2023-11-28 11:00:00,1740.5819999999997,0.0,1007.4,170.0,65.5,-3.8,-2.9,4.0,5.6
2023-11-28 12:00:00,1842.92,0.0,1007.0,272.0,63.5,-3.3,-1.7,4.0,5.6
2023-11-28 13:00:00,1823.1684830508475,0.0,1006.6,144.0,67.5,-3.9,-3.5,4.0,5.6
2023-11-28 14:00:00,1803.416966101695,0.0,1006.3,55.0,72.2,-4.4,-4.0,3.9,5.6
2023-11-28 15:00:00,1783.6654491525424,0.0,1006.0,13.0,76.7,-5.8,-5.2,3.9,5.6
2023-11-28 16:00:00,,0.0,1005.7,1.0,90.0,-9.0,-8.8,3.9,5.5
2023-11-28 17:00:00,,0.0,1005.6,0.0,92.5,-10.4,-10.0,3.9,5.5
2023-11-28 18:00:00,,0.0,1005.3,0.0,91.8,-11.2,-9.8,3.8,5.5
2023-11-28 19:00:00,,0.0,1004.7,0.0,91.5,-11.6,-9.8,3.7,5.5
2023-11-28 20:00:00,,0.0,1004.5,0.0,90.3,-12.4,-10.2,3.7,5.5
2023-11-28 21:00:00,,0.0,1004.3,0.0,90.2,-12.7,-10.5,3.6,5.4
2023-11-28 22:00:00,,0.0,1004.0,0.0,90.0,-12.6,-10.4,3.5,5.4
2023-11-28 23:00:00,,0.0,1003.8,0.0,90.0,-12.5,-10.2,3.5,5.4
2023-11-29 00:00:00,,0.0,1003.3,0.0,89.7,-12.9,-10.4,3.4,5.4
2023-11-29 01:00:00,,0.0,1002.5,0.0,90.0,-12.9,-10.7,3.3,5.4
2023-11-29 02:00:00,,0.0,1002.4,0.0,89.5,-13.2,-10.7,3.2,5.3
2023-11-29 03:00:00,,0.0,1001.9,0.0,89.3,-13.2,-11.0,3.2,5.3
2023-11-29 04:00:00,,0.0,1001.6,0.0,89.3,-13.3,-10.9,3.1,5.3
2023-11-29 05:00:00,1507.1442118644065,0.0,1001.1,0.0,90.0,-12.7,-10.7,3.0,5.2
2023-11-29 06:00:00,1487.392694915254,0.0,1000.9,0.0,89.7,-12.8,-10.8,3.0,5.2
2023-11-29 07:00:00,1467.6411779661014,0.0,1000.9,0.0,90.0,-13.0,-11.2,2.9,5.2
2023-11-29 08:00:00,1447.8896610169488,0.0,1000.9,7.0,92.0,-11.3,-11.1,2.8,5.1
2023-11-29 09:00:00,1318.7301666666665,0.0,1000.9,91.0,93.3,-8.2,-9.8,2.8,5.1
2023-11-29 10:00:00,1437.2125,0.0,1000.9,123.0,91.8,-5.9,-5.6,2.8,5.1
2023-11-29 11:00:00,1443.3310000000004,0.0,1000.8,94.0,87.5,-4.5,-3.2,2.7,5.1
2023-11-29 12:00:00,1453.3218333333336,0.0,1000.6,111.0,82.2,-3.7,-2.4,2.7,5.0
2023-11-29 13:00:00,1439.9570000000006,0.0,1000.5,63.0,79.3,-3.3,-2.6,2.7,5.0
2023-11-29 14:00:00,1443.5115000000003,0.0,1000.6,43.0,78.7,-3.2,-2.7,2.6,4.9
2023-11-29 15:00:00,1447.6163333333336,0.0,1000.8,21.0,80.7,-3.9,-4.2,2.6,4.9
2023-11-29 16:00:00,1445.473666666667,0.0,1001.0,0.0,90.0,-6.4,-7.1,2.6,4.9
2023-11-29 17:00:00,1447.3008333333332,0.0,1001.4,0.0,93.2,-8.7,-9.7,2.6,4.8
2023-11-29 18:00:00,1445.81,0.0,1001.8,0.0,93.0,-9.7,-9.9,2.6,4.8
2023-11-29 19:00:00,1445.9158243451463,0.0,1002.0,0.0,92.0,-10.4,-9.9,2.6,4.8
2023-11-29 20:00:00,1446.0216486902927,0.0,1002.4,0.0,91.3,-11.2,-10.6,2.5,4.8
2023-11-29 21:00:00,1446.1274730354392,0.0,1002.6,0.0,91.0,-11.8,-10.8,2.5,4.7
2023-11-29 22:00:00,,0.0,1002.6,0.0,91.3,-11.5,-10.5,2.5,4.7
2023-11-29 23:00:00,,0.0,1002.6,0.0,92.8,-9.8,-8.8,2.4,4.7
2023-11-30 00:00:00,,0.0,1002.8,0.0,92.8,-9.1,-7.9,2.4,4.7
2023-11-30 01:00:00,,0.0,1003.0,0.0,92.2,-10.0,-9.4,2.4,4.6
2023-11-30 02:00:00,,0.0,1003.0,0.0,93.7,-9.2,-9.2,2.3,4.6
2023-11-30 03:00:00,,0.0,1002.7,0.0,92.8,-8.9,-9.3,2.3,4.6
